[*] LAL GPT-2 Binary Training v3 (LN gradient + XNOR + residual scale)
[*] steps:10000 lr:0.050000
[*] loading weights...
  step 1400  loss=5.8570  "The capital of France is Paris."
  step 1420  loss=5.8563  "The capital of France is Paris."
  step 1440  loss=5.8557  "The capital of France is Paris."
  step 1460  loss=5.8551  "The capital of France is Paris."
  step 1480  loss=5.8545  "The capital of France is Paris."
  step 1500  loss=5.8539  "The capital of France is Paris."
  step 1520  loss=5.8532  "The capital of France is Paris."
  step 1540  loss=5.8526  "The capital of France is Paris."
  step 1560  loss=10.0541  "The capital of France is Paris."
  step 1580  loss=10.0536  "The capital of France is Paris."
  step 1600  loss=10.0532  "The capital of France is Paris."
  step 1620  loss=10.0528  "The capital of France is Paris."
  step 1640  loss=10.0523  "The capital of France is Paris."
  step 1660  loss=10.0518  "The capital of France is Paris."
  step 1680  loss=2.1298  "The capital of France is Paris."
  step 1700  loss=2.1291  "The capital of France is Paris."
  step 1720  loss=2.1284  "The capital of France is Paris."
  step 1740  loss=2.1278  "The capital of France is Paris."
  step 1760  loss=0.8776  "The capital of France is Paris."
  step 1780  loss=0.8774  "The capital of France is Paris."
  step 1800  loss=0.8772  "The capital of France is Paris."
  step 1820  loss=0.8769  "The capital of France is Paris."
  step 1840  loss=0.8767  "The capital of France is Paris."
  step 1860  loss=0.8765  "The capital of France is Paris."
  step 1880  loss=0.8762  "The capital of France is Paris."
  step 1900  loss=0.8760  "The capital of France is Paris."
  step 1920  loss=0.8758  "The capital of France is Paris."
  step 1940  loss=0.8756  "The capital of France is Paris."
  step 1960  loss=0.8726  "The capital of France is Paris."
  step 1980  loss=0.8724  "The capital of France is Paris."
  step 2000  loss=0.8722  "The capital of France is Paris."
  step 2020  loss=0.8720  "The capital of France is Paris."
  step 2040  loss=0.8717  "The capital of France is Paris."
  step 2060  loss=0.8715  "The capital of France is Paris."
  step 2080  loss=0.8713  "The capital of France is Paris."
  step 2100  loss=0.8711  "The capital of France is Paris."
  step 2120  loss=0.8709  "The capital of France is Paris."
  step 2140  loss=0.8708  "The capital of France is Paris."
  step 2160  loss=0.8705  "The capital of France is Paris."
  step 2180  loss=0.8704  "The capital of France is Paris."
  step 2200  loss=0.8702  "The capital of France is Paris."
  step 2220  loss=0.8700  "The capital of France is Paris."
  step 2240  loss=0.8698  "The capital of France is Paris."
  step 2260  loss=0.8695  "The capital of France is Paris."
  step 2280  loss=0.8693  "The capital of France is Paris."
  step 2300  loss=0.8691  "The capital of France is Paris."
  step 2320  loss=0.8689  "The capital of France is Paris."
  step 2340  loss=0.8687  "The capital of France is Paris."
  step 2360  loss=0.8685  "The capital of France is Paris."
  step 2380  loss=0.8683  "The capital of France is Paris."
  step 2400  loss=0.8681  "The capital of France is Paris."
  step 2420  loss=0.8679  "The capital of France is Paris."
  step 2440  loss=0.8677  "The capital of France is Paris."
  step 2460  loss=1.1621  "The capital of France is Paris."
  step 2480  loss=1.1619  "The capital of France is Paris."
  step 2500  loss=1.1616  "The capital of France is Paris."
  step 2520  loss=1.1614  "The capital of France is Paris."
  step 2540  loss=1.1611  "The capital of France is Paris."
  step 2560  loss=1.1609  "The capital of France is Paris."
  step 2580  loss=1.1606  "The capital of France is Paris."
  step 2600  loss=1.1604  "The capital of France is Paris."
  step 2620  loss=1.1602  "The capital of France is Paris."
  step 2640  loss=1.1599  "The capital of France is Paris."
  step 2660  loss=1.1596  "The capital of France is Paris."
  step 2680  loss=1.1594  "The capital of France is Paris."
  step 2700  loss=1.1591  "The capital of France is Paris."
  step 2720  loss=1.1589  "The capital of France is Paris."
  step 2740  loss=1.1587  "The capital of France is Paris."
  step 2760  loss=0.3371  "The capital of France is Paris."
  step 2780  loss=0.3371  "The capital of France is Paris."
  step 2800  loss=0.3371  "The capital of France is Paris."
  step 2820  loss=0.3370  "The capital of France is Paris."
  step 2840  loss=0.3370  "The capital of France is Paris."
  step 2860  loss=0.0954  "The capital of France is Paris."
  step 2880  loss=0.0954  "The capital of France is Paris."
  step 2900  loss=0.0954  "The capital of France is Paris."
  step 2920  loss=0.0954  "The capital of France is Paris."
  step 2940  loss=0.0953  "The capital of France is Paris."
  step 2960  loss=7.0663  "The capital of France is Paris."
  step 2980  loss=7.0659  "The capital of France is Paris."
  step 3000  loss=7.0655  "The capital of France is Paris."
  step 3020  loss=7.0651  "The capital of France is Paris."
  step 3040  loss=7.0648  "The capital of France is Paris."
  step 3060  loss=7.0644  "The capital of France is Paris."
  step 3080  loss=7.0641  "The capital of France is Paris."
  step 3100  loss=7.0638  "The capital of France is Paris."
  step 3120  loss=7.0634  "The capital of France is Paris."
  step 3140  loss=7.0630  "The capital of France is Paris."
  step 3160  loss=7.0627  "The capital of France is Paris."
  step 3180  loss=6.7917  "The capital of France is Paris."
  step 3200  loss=6.7915  "The capital of France is Paris."
  step 3220  loss=6.7914  "The capital of France is Paris."
  step 3240  loss=6.7912  "The capital of France is Paris."
  step 3260  loss=6.7910  "The capital of France is Paris."
  step 3280  loss=3.2954  "The capital of France is Paris."
  step 3300  loss=3.2951  "The capital of France is Paris."
  step 3320  loss=9.3199  "The capital of France is Paris."
  step 3340  loss=9.3197  "The capital of France is Paris."
  step 3360  loss=9.3195  "The capital of France is Paris."
  step 3380  loss=9.3192  "The capital of France is Paris."
  step 3400  loss=9.3190  "The capital of France is Paris."
  step 3420  loss=9.3188  "The capital of France is Paris."
  step 3440  loss=9.3186  "The capital of France is Paris."
  step 3460  loss=9.3183  "The capital of France is Paris."
  step 3480  loss=9.3181  "The capital of France is Paris."
  step 3500  loss=9.3179  "The capital of France is Paris."
  step 3520  loss=9.3176  "The capital of France is Paris."
  step 3540  loss=9.3174  "The capital of France is Paris."
  step 3560  loss=9.3171  "The capital of France is Paris."
  step 3580  loss=9.3169  "The capital of France is Paris."
  step 3600  loss=9.3166  "The capital of France is Paris."
  step 3620  loss=9.3163  "The capital of France is Paris."
  step 3640  loss=9.3161  "The capital of France is Paris."
  step 3660  loss=9.3159  "The capital of France is Paris."
  step 3680  loss=9.3156  "The capital of France is Paris."
  step 3700  loss=8.3150  "The capital of France is Paris."
  step 3720  loss=8.3145  "The capital of France is Paris."
  step 3740  loss=8.3140  "The capital of France is Paris."
  step 3760  loss=8.3135  "The capital of France is Paris."
  step 3780  loss=8.3130  "The capital of France is Paris."
  step 3800  loss=8.3125  "The capital of France is Paris."
  step 3820  loss=2.3545  "The capital of France is Paris."
  step 3840  loss=2.3542  "The capital of France is Paris."
  step 3860  loss=2.3539  "The capital of France is Paris."
  step 3880  loss=2.3536  "The capital of France is Paris."
  step 3900  loss=2.3533  "The capital of France is Paris."
  step 3920  loss=2.3530  "The capital of France is Paris."
  step 3940  loss=2.3527  "The capital of France is Paris."
  step 3960  loss=2.3525  "The capital of France is Paris."
  step 3980  loss=0.8255  "The capital of France is Paris."
  step 4000  loss=0.8251  "The capital of France is Paris."
  step 4020  loss=0.8248  "The capital of France is Paris."
  step 4040  loss=0.8245  "The capital of France is Paris."
  step 4060  loss=0.8242  "The capital of France is Paris."
  step 4080  loss=0.8239  "The capital of France is Paris."
  step 4100  loss=0.8236  "The capital of France is Paris."
  step 4120  loss=0.8233  "The capital of France is Paris."
  step 4140  loss=0.8230  "The capital of France is Paris."
  step 4160  loss=0.8227  "The capital of France is Paris."
  step 4180  loss=0.8224  "The capital of France is Paris."
  step 4200  loss=0.8222  "The capital of France is Paris."
  step 4220  loss=0.8219  "The capital of France is Paris."
  step 4240  loss=0.8215  "The capital of France is Paris."
  step 4260  loss=0.8212  "The capital of France is Paris."
  step 4280  loss=0.8209  "The capital of France is Paris."
  step 4300  loss=0.8206  "The capital of France is Paris."
  step 4320  loss=0.8203  "The capital of France is Paris."
  step 4340  loss=0.8200  "The capital of France is Paris."
  step 4360  loss=0.8197  "The capital of France is Paris."
  step 4380  loss=0.8194  "The capital of France is Paris."
  step 4400  loss=0.8191  "The capital of France is Paris."
  step 4420  loss=3.8479  "The capital of France is Paris."
  step 4440  loss=3.8473  "The capital of France is Paris."
  step 4460  loss=2.6000  "The capital of France is Paris."
  step 4480  loss=2.5997  "The capital of France is Paris."
  step 4500  loss=2.5994  "The capital of France is Paris."
  step 4520  loss=2.5992  "The capital of France is Paris."
  step 4540  loss=2.5989  "The capital of France is Paris."
  step 4560  loss=3.8002  "The capital of France is Paris."
  step 4580  loss=3.7996  "The capital of France is Paris."
  step 4600  loss=0.0724  "The capital of France is Paris."
  step 4620  loss=0.0500  "The capital of France is Paris."
  step 4640  loss=0.0500  "The capital of France is Paris."
  step 4660  loss=0.0500  "The capital of France is Paris."
  step 4680  loss=0.0499  "The capital of France is Paris."
  step 4700  loss=0.0499  "The capital of France is Paris."
  step 4720  loss=0.0499  "The capital of France is Paris."
  step 4740  loss=0.0499  "The capital of France is Paris."
  step 4760  loss=0.0499  "The capital of France is Paris."
  step 4780  loss=0.0499  "The capital of France is Paris."
  step 4800  loss=0.0499  "The capital of France is Paris."
  step 4820  loss=0.0498  "The capital of France is Paris."
  step 4840  loss=0.0498  "The capital of France is Paris."
  step 4860  loss=1.0174  "The capital of France is Paris."
  step 4880  loss=1.0171  "The capital of France is Paris."
  step 4900  loss=1.0168  "The capital of France is Paris."
  step 4920  loss=3.5043  "The capital of France is Paris."
  step 4940  loss=3.5039  "The capital of France is Paris."
  step 4960  loss=3.5035  "The capital of France is Paris."
  step 4980  loss=3.5030  "The capital of France is Paris."
  step 5000  loss=0.3221  "The capital of France is Paris."
  step 5020  loss=0.3219  "The capital of France is Paris."
  step 5040  loss=0.3218  "The capital of France is Paris."
  step 5060  loss=0.3216  "The capital of France is Paris."
  step 5080  loss=0.3215  "The capital of France is Paris."
  step 5100  loss=0.5848  "The capital of France is Paris."
  step 5120  loss=0.5846  "The capital of France is Paris."
  step 5140  loss=0.5845  "The capital of France is Paris."
  step 5160  loss=0.5843  "The capital of France is Paris."
  step 5180  loss=0.5012  "The capital of France is Paris."
  step 5200  loss=0.5011  "The capital of France is Paris."
  step 5220  loss=0.5009  "The capital of France is Paris."
  step 5240  loss=0.5008  "The capital of France is Paris."
  step 5260  loss=0.5006  "The capital of France is Paris."
  step 5280  loss=0.5005  "The capital of France is Paris."
  step 5300  loss=0.0020  "The capital of France is Paris."
  step 5320  loss=0.0020  "The capital of France is Paris."
  step 5340  loss=0.0020  "The capital of France is Paris."
  step 5360  loss=0.0020  "The capital of France is Paris."
  step 5380  loss=0.0020  "The capital of France is Paris."
  step 5400  loss=6.8629  "The capital of France is Paris."
  step 5420  loss=6.6324  "The capital of France is Paris."
  step 5440  loss=6.6319  "The capital of France is Paris."
  step 5460  loss=6.6315  "The capital of France is Paris."
  step 5480  loss=6.6310  "The capital of France is Paris."
  step 5500  loss=6.6306  "The capital of France is Paris."
  step 5520  loss=6.6302  "The capital of France is Paris."
  step 5540  loss=6.6297  "The capital of France is Paris."
  step 5560  loss=6.6293  "The capital of France is Paris."
  step 5580  loss=0.1778  "The capital of France is Paris."
  step 5600  loss=0.1777  "The capital of France is Paris."
  step 5620  loss=0.1776  "The capital of France is Paris."
  step 5640  loss=6.1773  "The capital of France is Paris."
  step 5660  loss=6.1769  "The capital of France is Paris."
  step 5680  loss=6.1765  "The capital of France is Paris."
  step 5700  loss=6.1761  "The capital of France is Paris."
  step 5720  loss=6.0874  "The capital of France is Paris."
  step 5740  loss=0.3407  "The capital of France is Paris."
  step 5760  loss=0.3406  "The capital of France is Paris."
  step 5780  loss=0.3404  "The capital of France is Paris."
  step 5800  loss=0.3403  "The capital of France is Paris."
  step 5820  loss=0.3401  "The capital of France is Paris."
  step 5840  loss=0.3400  "The capital of France is Paris."
  step 5860  loss=0.3398  "The capital of France is Paris."
  step 5880  loss=0.3397  "The capital of France is Paris."
  step 5900  loss=0.3395  "The capital of France is Paris."
  step 5920  loss=0.3394  "The capital of France is Paris."
  step 5940  loss=4.8358  "The capital of France is Paris."
  step 5960  loss=4.8354  "The capital of France is Paris."
  step 5980  loss=4.8349  "The capital of France is Paris."
  step 6000  loss=4.8345  "The capital of France is Paris."
  step 6020  loss=4.8340  "The capital of France is Paris."
  step 6040  loss=3.9945  "The capital of France is Paris."
  step 6060  loss=3.9940  "The capital of France is Paris."
  step 6080  loss=3.9934  "The capital of France is Paris."
  step 6100  loss=3.9929  "The capital of France is Paris."
  step 6120  loss=3.9924  "The capital of France is Paris."
  step 6140  loss=3.9918  "The capital of France is Paris."
  step 6160  loss=3.9913  "The capital of France is Paris."
  step 6180  loss=3.9908  "The capital of France is Paris."
  step 6200  loss=3.9902  "The capital of France is Paris."
  step 6220  loss=3.9897  "The capital of France is Paris."
  step 6240  loss=3.9892  "The capital of France is Paris."
  step 6260  loss=3.9886  "The capital of France is Paris."
  step 6280  loss=3.9881  "The capital of France is Paris."
  step 6300  loss=4.6752  "The capital of France is Paris."
  step 6320  loss=3.9358  "The capital of France is Paris."
  step 6340  loss=6.3364  "The capital of France is Paris."
  step 6360  loss=6.3357  "The capital of France is Paris."
  step 6380  loss=6.3349  "The capital of France is Paris."
  step 6400  loss=6.3342  "The capital of France is Paris."
  step 6420  loss=6.3336  "The capital of France is Paris."
  step 6440  loss=6.3329  "The capital of France is Paris."
  step 6460  loss=6.3322  "The capital of France is Paris."
  step 6480  loss=6.3315  "The capital of France is Paris."
  step 6500  loss=6.3308  "The capital of France is Paris."
  step 6520  loss=6.3302  "The capital of France is Paris."
  step 6540  loss=6.3295  "The capital of France is Paris."
  step 6560  loss=6.3288  "The capital of France is Paris."
  step 6580  loss=6.3282  "The capital of France is Paris."
  step 6600  loss=6.3276  "The capital of France is Paris."
  step 6620  loss=3.3979  "The capital of France is Paris."
  step 6640  loss=3.3976  "The capital of France is Paris."
  step 6660  loss=3.3973  "The capital of France is Paris."
  step 6680  loss=3.3971  "The capital of France is Paris."
  step 6700  loss=3.3968  "The capital of France is Paris."
  step 6720  loss=3.3966  "The capital of France is Paris."
  step 6740  loss=3.3963  "The capital of France is Paris."
  step 6760  loss=3.3960  "The capital of France is Paris."
  step 6780  loss=3.3957  "The capital of France is Paris."
  step 6800  loss=3.3954  "The capital of France is Paris."
  step 6820  loss=3.3950  "The capital of France is Paris."
  step 6840  loss=3.3947  "The capital of France is Paris."
  step 6860  loss=3.3944  "The capital of France is Paris."
  step 6880  loss=3.3941  "The capital of France is Paris."
  step 6900  loss=3.3937  "The capital of France is Paris."
  step 6920  loss=2.5038  "The capital of France is Paris."
  step 6940  loss=2.5036  "The capital of France is Paris."
  step 6960  loss=2.5035  "The capital of France is Paris."
  step 6980  loss=2.5033  "The capital of France is Paris."
  step 7000  loss=2.5031  "The capital of France is Paris."
  step 7020  loss=2.5030  "The capital of France is Paris."
  step 7040  loss=4.2014  "The capital of France is Paris."
  step 7060  loss=4.2012  "The capital of France is Paris."
  step 7080  loss=4.2010  "The capital of France is Paris."
  step 7100  loss=4.2008  "The capital of France is Paris."
  step 7120  loss=4.2006  "The capital of France is Paris."
  step 7140  loss=4.2005  "The capital of France is Paris."
  step 7160  loss=4.2003  "The capital of France is Paris."
  step 7180  loss=8.6423  "The capital of France is Paris."
  step 7200  loss=8.6419  "The capital of France is Paris."
  step 7220  loss=8.6415  "The capital of France is Paris."
  step 7240  loss=6.1496  "The capital of France is Paris."
  step 7260  loss=6.1490  "The capital of France is Paris."
  step 7280  loss=6.1484  "The capital of France is Paris."
  step 7300  loss=5.8971  "The capital of France is Paris."
  step 7320  loss=5.8970  "The capital of France is Paris."
  step 7340  loss=5.8969  "The capital of France is Paris."
  step 7360  loss=5.8968  "The capital of France is Paris."
  step 7380  loss=5.8967  "The capital of France is Paris."
  step 7400  loss=5.8966  "The capital of France is Paris."
  step 7420  loss=3.3275  "The capital of France is Paris."
  step 7440  loss=3.3272  "The capital of France is Paris."
  step 7460  loss=3.2936  "The capital of France is Paris."
  step 7480  loss=3.2933  "The capital of France is Paris."
  step 7500  loss=3.2930  "The capital of France is Paris."
  step 7520  loss=3.2927  "The capital of France is Paris."
  step 7540  loss=3.2811  "The capital of France is Paris."
  step 7560  loss=3.2808  "The capital of France is Paris."
  step 7580  loss=3.2805  "The capital of France is Paris."
  step 7600  loss=3.2802  "The capital of France is Paris."
  step 7620  loss=3.0880  "The capital of France is Paris."
  step 7640  loss=3.0874  "The capital of France is Paris."
  step 7660  loss=3.0867  "The capital of France is Paris."
  step 7680  loss=3.0860  "The capital of France is Paris."
  step 7700  loss=3.0854  "The capital of France is Paris."
  step 7720  loss=3.0847  "The capital of France is Paris."
  step 7740  loss=3.0840  "The capital of France is Paris."
  step 7760  loss=3.0833  "The capital of France is Paris."
  step 7780  loss=3.0826  "The capital of France is Paris."
  step 7800  loss=3.0820  "The capital of France is Paris."
  step 7820  loss=3.0813  "The capital of France is Paris."
  step 7840  loss=3.0807  "The capital of France is Paris."
  step 7860  loss=3.0800  "The capital of France is Paris."
  step 7880  loss=3.0794  "The capital of France is Paris."
  step 7900  loss=3.0788  "The capital of France is Paris."
  step 7920  loss=3.0782  "The capital of France is Paris."
  step 7940  loss=3.0776  "The capital of France is Paris."
  step 7960  loss=1.6242  "The capital of France is Paris."
  step 7980  loss=1.6239  "The capital of France is Paris."
  step 8000  loss=1.6236  "The capital of France is Paris."
  step 8020  loss=2.5131  "The capital of France is Paris."
  step 8040  loss=2.5126  "The capital of France is Paris."
  step 8060  loss=2.5121  "The capital of France is Paris."
  step 8080  loss=10.0829  "The capital of France is Paris."
  step 8100  loss=10.0824  "The capital of France is Paris."
  step 8120  loss=10.0820  "The capital of France is Paris."
  step 8140  loss=10.0815  "The capital of France is Paris."
  step 8160  loss=9.3382  "The capital of France is Paris."
  step 8180  loss=9.3379  "The capital of France is Paris."
  step 8200  loss=9.3376  "The capital of France is Paris."
  step 8220  loss=9.3372  "The capital of France is Paris."
  step 8240  loss=0.3200  "The capital of France is Paris."
  step 8260  loss=0.3199  "The capital of France is Paris."
  step 8280  loss=0.3197  "The capital of France is Paris."
  step 8300  loss=0.3195  "The capital of France is Paris."
  step 8320  loss=0.3194  "The capital of France is Paris."
  step 8340  loss=0.3192  "The capital of France is Paris."
  step 8360  loss=10.1969  "The capital of France is Paris."
  step 8380  loss=10.1966  "The capital of France is Paris."
  step 8400  loss=10.1963  "The capital of France is Paris."
  step 8420  loss=1.0202  "The capital of France is Paris."
  step 8440  loss=1.2589  "The capital of France is Paris."
  step 8460  loss=7.4902  "The capital of France is Paris."
  step 8480  loss=7.4898  "The capital of France is Paris."
  step 8500  loss=7.4895  "The capital of France is Paris."
  step 8520  loss=7.4891  "The capital of France is Paris."
  step 8540  loss=7.4887  "The capital of France is Paris."
  step 8560  loss=7.4884  "The capital of France is Paris."
  step 8580  loss=7.4880  "The capital of France is Paris."
  step 8600  loss=5.1245  "The capital of France is Paris."
  step 8620  loss=5.1240  "The capital of France is Paris."
  step 8640  loss=5.1235  "The capital of France is Paris."
  step 8660  loss=5.1231  "The capital of France is Paris."
  step 8680  loss=5.1226  "The capital of France is Paris."
  step 8700  loss=5.1221  "The capital of France is Paris."
  step 8720  loss=5.1216  "The capital of France is Paris."
  step 8740  loss=5.1211  "The capital of France is Paris."
  step 8760  loss=5.1206  "The capital of France is Paris."
  step 8780  loss=5.1200  "The capital of France is Paris."
  step 8800  loss=0.0661  "The capital of France is Paris."
  step 8820  loss=0.0661  "The capital of France is Paris."
  step 8840  loss=0.0661  "The capital of France is Paris."
  step 8860  loss=0.0661  "The capital of France is Paris."
  step 8880  loss=0.0661  "The capital of France is Paris."
  step 8900  loss=0.0660  "The capital of France is Paris."
  step 8920  loss=0.0660  "The capital of France is Paris."
  step 8940  loss=0.0660  "The capital of France is Paris."
  step 8960  loss=0.0660  "The capital of France is Paris."
  step 8980  loss=0.0660  "The capital of France is Paris."
  step 9000  loss=0.0659  "The capital of France is Paris."
  step 9020  loss=0.0659  "The capital of France is Paris."
  step 9040  loss=0.0659  "The capital of France is Paris."
  step 9060  loss=0.0659  "The capital of France is Paris."
  step 9080  loss=0.0659  "The capital of France is Paris."
  step 9100  loss=0.0659  "The capital of France is Paris."
  step 9120  loss=0.0658  "The capital of France is Paris."
  step 9140  loss=0.0658  "The capital of France is Paris."
  step 9160  loss=0.0658  "The capital of France is Paris."
  step 9180  loss=0.8066  "The capital of France is Paris."
  step 9200  loss=0.8064  "The capital of France is Paris."
  step 9220  loss=0.8062  "The capital of France is Paris."
  step 9240  loss=0.8060  "The capital of France is Paris."
  step 9260  loss=0.8058  "The capital of France is Paris."
  step 9280  loss=0.9709  "The capital of France is Paris."
  step 9300  loss=0.9707  "The capital of France is Paris."
  step 9320  loss=0.9705  "The capital of France is Paris."
  step 9340  loss=0.9704  "The capital of France is Paris."
  step 9360  loss=0.9702  "The capital of France is Paris."
  step 9380  loss=0.9700  "The capital of France is Paris."
  step 9400  loss=0.9257  "The capital of France is Paris."
  step 9420  loss=0.9256  "The capital of France is Paris."
  step 9440  loss=0.9254  "The capital of France is Paris."
  step 9460  loss=0.9253  "The capital of France is Paris."
  step 9480  loss=0.9251  "The capital of France is Paris."
  step 9500  loss=2.0821  "The capital of France is Paris."
  step 9520  loss=2.0819  "The capital of France is Paris."
  step 9540  loss=2.3011  "The capital of France is Paris."
  step 9560  loss=2.3008  "The capital of France is Paris."
  step 9580  loss=2.3004  "The capital of France is Paris."
  step 9600  loss=2.8126  "The capital of France is Paris."
  step 9620  loss=2.8124  "The capital of France is Paris."
  step 9640  loss=2.8122  "The capital of France is Paris."
  step 9660  loss=2.8119  "The capital of France is Paris."
  step 9680  loss=1.3646  "The capital of France is Paris."
  step 9700  loss=1.3643  "The capital of France is Paris."
  step 9720  loss=1.3640  "The capital of France is Paris."
  step 9740  loss=2.8111  "The capital of France is Paris."
  step 9760  loss=2.8109  "The capital of France is Paris."
  step 9780  loss=2.8107  "The capital of France is Paris."
  step 9800  loss=1.3627  "The capital of France is Paris."
  step 9820  loss=1.3624  "The capital of France is Paris."
  step 9840  loss=1.3621  "The capital of France is Paris."
  step 9860  loss=1.3618  "The capital of France is Paris."
  step 9880  loss=1.3615  "The capital of France is Paris."
  step 9900  loss=1.3612  "The capital of France is Paris."
  step 9920  loss=1.3609  "The capital of France is Paris."
  step 9940  loss=1.3606  "The capital of France is Paris."
  step 9960  loss=1.3603  "The capital of France is Paris."
  step 9980  loss=1.3600  "The capital of France is Paris."
[*] done in 35.8s (3.6 ms/step)
[*] no PyTorch, no Python, pure C
